诵	Phonosemantic compound. 讠 represents the meaning and 甬 represents the sound. Simplified form of 誦.	[{"char":"讠","type":"meaning","notes":"讠 is a component form of 言.","pinyin":"yán","definition":"speech"},{"char":"甬","type":"sound","pinyin":"yǒng; tǒng","definition":"path with walls on both sides"}]
誦	Phonosemantic compound. 言 represents the meaning and 甬 represents the sound.	[{"char":"言","type":"meaning","pinyin":"yán","definition":"speech"},{"char":"甬","type":"sound","pinyin":"yǒng; tǒng","definition":"path with walls on both sides"}]
裸	Phonosemantic compound. 衤 represents the meaning and 果 represents the sound. Simplified form of 臝.	[{"char":"衤","type":"meaning","notes":"衤 is a component form of 衣.","pinyin":"yī","definition":"clothes"},{"char":"果","type":"sound","pinyin":"guǒ","definition":"fruit"}]
凄	Phonosemantic compound. 冫 represents the meaning and 妻 represents the sound. Simplified form of 淒.	[{"char":"冫","type":"meaning","notes":"冫 is a component form of 冰.","pinyin":"bīng","definition":"ice"},{"char":"妻","type":"sound","pinyin":"qī; qì","definition":"wife"}]
淒	Phonosemantic compound. 氵 represents the meaning and 妻 represents the sound.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"妻","type":"sound","pinyin":"qī; qì","definition":"wife"}]
悽	Phonosemantic compound. 忄 represents the meaning and 妻 represents the sound.	[{"char":"忄","type":"meaning","notes":"忄 is a component form of 心.","pinyin":"xīn","definition":"heart"},{"char":"妻","type":"sound","pinyin":"qī; qì","definition":"wife"}]
芦	Phonosemantic compound. 艹 represents the meaning and 户 represents the sound. Simplified form of 蘆.	[{"char":"艹","type":"meaning","notes":"艹 is a component form of 艸.","pinyin":"cǎo","definition":"grass"},{"char":"户","type":"sound","pinyin":"hù","definition":"door"}]
蘆	Phonosemantic compound. 艹 represents the meaning and 盧 represents the sound.	[{"char":"艹","type":"meaning","notes":"艹 is a component form of 艸.","pinyin":"cǎo","definition":"grass"},{"char":"盧","type":"sound","pinyin":"lú","definition":"rice vessel; black"}]
拣	Phonosemantic compound. 扌 represents the meaning and 柬 represents the sound. Simplified form of 揀.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"柬","type":"sound","pinyin":"jiǎn","definition":"letter; card"}]
揀	Phonosemantic compound. 扌 represents the meaning and 柬 represents the sound.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"柬","type":"sound","pinyin":"jiǎn","definition":"letter; card"}]
鲍	Phonosemantic compound. 鱼 represents the meaning and 包 represents the sound. Simplified form of 鮑.	[{"char":"鱼","type":"meaning","pinyin":"yú","definition":"fish"},{"char":"包","type":"sound","pinyin":"bāo","definition":"cover; wrap; hold"}]
鮑	Phonosemantic compound. 魚 represents the meaning and 包 represents the sound.	[{"char":"魚","type":"meaning","pinyin":"yú","definition":"fish"},{"char":"包","type":"sound","pinyin":"bāo","definition":"cover; wrap; hold"}]
滤	Phonosemantic compound. 氵 represents the meaning and 虑 represents the sound. Simplified form of 濾.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"虑","type":"sound","pinyin":"lǜ","definition":"think over; consider"}]
濾	Phonosemantic compound. 氵 represents the meaning and 慮 represents the sound.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"慮","type":"sound","pinyin":"lǜ","definition":"think over; consider"}]
茂	Phonosemantic compound. 艹 represents the meaning and 戊 represents the sound.	[{"char":"艹","type":"meaning","notes":"艹 is a component form of 艸.","pinyin":"cǎo","definition":"grass"},{"char":"戊","type":"sound","pinyin":"wù","definition":"fifth Heavenly stem; battle-axe"}]
阐	Phonosemantic compound. 门 represents the meaning and 单 represents the sound. Simplified form of 闡.	[{"char":"门","type":"meaning","pinyin":"mén","definition":"door; gate"},{"char":"单","type":"sound","pinyin":"dān; shàn","definition":"single; list; form"}]
闡	Phonosemantic compound. 門 represents the meaning and 單 represents the sound.	[{"char":"門","type":"meaning","pinyin":"mén","definition":"door; gate"},{"char":"單","type":"sound","pinyin":"dān; shàn","definition":"single; list; form"}]
扒	Phonosemantic compound. 扌 represents the meaning and 八 represents the sound.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"八","type":"sound","pinyin":"bā","definition":"eight; (separate)"}]
苟	Phonosemantic compound. 艹 represents the meaning and 句 represents the sound.	[{"char":"艹","type":"meaning","notes":"艹 is a component form of 艸.","pinyin":"cǎo","definition":"grass"},{"char":"句","type":"sound","pinyin":"jù; gōu","definition":"sentence; phrase; hook"}]
饪	Phonosemantic compound. 饣 represents the meaning and 壬 represents the sound. Simplified form of 飪.	[{"char":"饣","type":"meaning","notes":"饣 is a component form of 食.","pinyin":"shí","definition":"eat; food"},{"char":"壬","type":"sound","pinyin":"rén","definition":"ninth Heavenly stem"}]
飪	Phonosemantic compound. 飠 represents the meaning and 壬 represents the sound.	[{"char":"飠","type":"meaning","notes":"飠 is a component form of 食.","pinyin":"shí","definition":"eat; food"},{"char":"壬","type":"sound","pinyin":"rén","definition":"ninth Heavenly stem"}]
坝	Phonosemantic compound. 土 represents the meaning and 贝 represents the sound. Simplified form of 壩.	[{"char":"土","type":"meaning","pinyin":"tǔ","definition":"earth; dirt"},{"char":"贝","type":"sound","pinyin":"bèi","definition":"shell"}]
诅	Phonosemantic compound. 讠 represents the meaning and 且 represents the sound. Simplified form of 詛.	[{"char":"讠","type":"meaning","notes":"讠 is a component form of 言.","pinyin":"yán","definition":"speech"},{"char":"且","type":"sound","pinyin":"qiě","definition":"moreover"}]
詛	Phonosemantic compound. 言 represents the meaning and 且 represents the sound.	[{"char":"言","type":"meaning","pinyin":"yán","definition":"speech"},{"char":"且","type":"sound","pinyin":"qiě","definition":"moreover"}]
拌	Phonosemantic compound. 扌 represents the meaning and 半 represents the sound.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"半","type":"sound","pinyin":"bàn","definition":"half"}]
拧	Phonosemantic compound. 扌 represents the meaning and 宁 represents the sound. Simplified form of 擰.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"宁","type":"sound","pinyin":"nìng; níng","definition":"peaceful; prefer"}]
擰	Phonosemantic compound. 扌 represents the meaning and 寧 represents the sound.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"寧","type":"sound","pinyin":"nìng; níng","definition":"peaceful; prefer"}]
搂	Phonosemantic compound. 扌 represents the meaning and 娄 represents the sound. Simplified form of 摟.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"娄","type":"sound","pinyin":"lóu","definition":"Lou (surname)"}]
摟	Phonosemantic compound. 扌 represents the meaning and 婁 represents the sound.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"婁","type":"sound","pinyin":"lóu","definition":"Lou (surname)"}]
媳	Phonosemantic compound. 女 represents the meaning and 息 represents the sound.	[{"char":"女","type":"meaning","pinyin":"nǚ; rǔ","definition":"woman; female"},{"char":"息","type":"sound","pinyin":"xī","definition":"breath; news; interest"}]
泻	Phonosemantic compound. 氵 represents the meaning and 写 represents the sound. Simplified form of 瀉.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"写","type":"sound","pinyin":"xiě","definition":"write"}]
瀉	Phonosemantic compound. 氵 represents the meaning and 寫 represents the sound.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"寫","type":"sound","pinyin":"xiě","definition":"write"}]
峻	Phonosemantic compound. 山 represents the meaning and 夋 represents the sound.	[{"char":"山","type":"meaning","pinyin":"shān","definition":"mountain"},{"char":"夋","type":"sound","pinyin":"qūn","definition":"dawdle; flat-footed"}]
芬	Phonosemantic compound. 艹 represents the meaning and 分 represents the sound.	[{"char":"艹","type":"meaning","notes":"艹 is a component form of 艸.","pinyin":"cǎo","definition":"grass"},{"char":"分","type":"sound","pinyin":"fēn; fèn","definition":"separate; divide"}]
晤	Phonosemantic compound. 日 represents the meaning and 吾 represents the sound.	[{"char":"日","type":"meaning","pinyin":"rì","definition":"sun; day"},{"char":"吾","type":"sound","pinyin":"wú","definition":"(archaic) I; me"}]
琳	Phonosemantic compound. 王 represents the meaning and 林 represents the sound.	[{"char":"王","type":"meaning","pinyin":"wáng; wàng","definition":"king"},{"char":"林","type":"sound","pinyin":"lín","definition":"woods; forest"}]
伶	Phonosemantic compound. 亻 represents the meaning and 令 represents the sound.	[{"char":"亻","type":"meaning","notes":"亻 is a component form of 人.","pinyin":"rén","definition":"person"},{"char":"令","type":"sound","pinyin":"lìng; líng; lǐng","definition":"order; command"}]
俐	Phonosemantic compound. 亻 represents the meaning and 利 represents the sound.	[{"char":"亻","type":"meaning","notes":"亻 is a component form of 人.","pinyin":"rén","definition":"person"},{"char":"利","type":"sound","pinyin":"lì","definition":"benefit; profit; advantage"}]
柏	Phonosemantic compound. 木 represents the meaning and 白 represents the sound. Simplified form of 栢.	[{"char":"木","type":"meaning","pinyin":"mù","definition":"wood; tree"},{"char":"白","type":"sound","pinyin":"bái","definition":"white"}]
锈	Phonosemantic compound. 钅 represents the meaning and 秀 represents the sound. Simplified form of 銹.	[{"char":"钅","type":"meaning","notes":"钅 is a component form of 金.","pinyin":"jīn","definition":"metal; gold"},{"char":"秀","type":"sound","pinyin":"xiù","definition":"elegant; refined; bloom"}]
銹	Phonosemantic compound. 釒 represents the meaning and 秀 represents the sound.	[{"char":"釒","type":"meaning","notes":"釒 is a component form of 金.","pinyin":"jīn","definition":"metal; gold"},{"char":"秀","type":"sound","pinyin":"xiù","definition":"elegant; refined; bloom"}]
纬	Phonosemantic compound. 纟 represents the meaning and 韦 represents the sound. Simplified form of 緯.	[{"char":"纟","type":"meaning","notes":"纟 is a component form of 糸.","pinyin":"mì","definition":"silk; thread"},{"char":"韦","type":"sound","pinyin":"wéi","definition":"leather"}]
緯	Phonosemantic compound. 糹 represents the meaning and 韋 represents the sound.	[{"char":"糹","type":"meaning","notes":"糹 is a component form of 糸.","pinyin":"mì","definition":"silk; thread"},{"char":"韋","type":"sound","pinyin":"wéi","definition":"leather"}]
徘	Phonosemantic compound. 彳 represents the meaning and 非 represents the sound.	[{"char":"彳","type":"meaning","notes":"彳 is a component form of 行.","pinyin":"chì","definition":"walk; travel"},{"char":"非","type":"sound","pinyin":"fēi","definition":"not"}]
衅	Phonosemantic compound. 血 represents the meaning and 半 represents the sound. Simplified form of 釁.	[{"char":"血","type":"meaning","pinyin":"xuè","definition":"blood"},{"char":"半","type":"sound","pinyin":"bàn","definition":"half"}]
屡	Phonosemantic compound. 尸 represents the meaning and 娄 represents the sound. Simplified form of 屢.	[{"char":"尸","type":"meaning","pinyin":"shī","definition":"corpse"},{"char":"娄","type":"sound","pinyin":"lóu","definition":"Lou (surname)"}]
屢	Phonosemantic compound. 尸 represents the meaning and 婁 represents the sound.	[{"char":"尸","type":"meaning","pinyin":"shī","definition":"corpse"},{"char":"婁","type":"sound","pinyin":"lóu","definition":"Lou (surname)"}]
啸	Phonosemantic compound. 口 represents the meaning and 肃 represents the sound. Simplified form of 嘯.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"肃","type":"sound","pinyin":"sù","definition":"respectful; solemn"}]
嘯	Phonosemantic compound. 口 represents the meaning and 肅 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"肅","type":"sound","pinyin":"sù","definition":"respectful; solemn"}]
恍	Phonosemantic compound. 忄 represents the meaning and 光 represents the sound. Simplified form of 怳.	[{"char":"忄","type":"meaning","notes":"忄 is a component form of 心.","pinyin":"xīn","definition":"heart"},{"char":"光","type":"sound","pinyin":"guāng","definition":"light; ray"}]
濒	Phonosemantic compound. 氵 represents the meaning and 频 represents the sound. Simplified form of 瀕.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"频","type":"sound","pinyin":"pín","definition":"frequency"}]
瀕	Phonosemantic compound. 氵 represents the meaning and 頻 represents the sound.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"頻","type":"sound","pinyin":"pín","definition":"frequency"}]
